step,leaf_id,abstract_state,env_action,silver_class,g_value
431,3,0,7,1,-266.1051941
432,22,8,10,5,-274.8433228
433,27,11,0,5,-285.2086487
434,40,17,2,7,-285.055481
435,40,17,4,7,-295.4597778
436,40,17,8,7,-305.1791077
437,40,17,5,7,-303.1026611
438,22,8,7,5,-320.1216431
439,27,11,7,5,-325.9062805
440,22,8,4,5,-331.1146545
441,22,8,10,5,-346.9709473
442,3,0,4,1,-356.1261597
443,43,19,10,6,-367.6118774
444,43,19,7,6,-371.4447937
445,3,0,5,1,-378.7148743
446,3,0,4,1,-390.9247742
447,27,11,5,5,-400.2263794
448,27,11,2,5,-408.0039063
449,22,8,0,5,-428.2894592
450,32,14,5,7,-431.5834961
451,3,0,11,1,-443.5490723
452,27,11,11,5,-454.1613159
453,40,17,9,7,-468.4845886
454,38,16,10,1,-485.4381104
455,38,16,3,1,-494.2368774
456,45,20,7,1,-510.2111816
457,38,16,5,1,-515.6585083
458,38,16,7,1,-527.0908813
459,38,16,8,1,-540.7937012
460,40,17,9,7,-542.5793457
461,27,11,0,5,-564.4732666
462,40,17,10,7,-570.8965454
463,38,16,1,1,-577.4414063
464,46,21,11,2,-587.1878052
465,38,16,7,1,-595.6016235
466,38,16,0,1,-605.5874634
467,38,16,0,1,-610.1019287
468,3,0,8,1,-613.4030762
469,3,0,3,1,-623.638916
470,11,2,7,5,-631.8563232
471,27,11,2,5,-624.6470947
472,22,8,2,5,-635.0152588
473,3,0,4,1,-640.4017334
474,3,0,10,1,-648.1598511
475,13,3,7,4,-651.9312744
476,38,16,5,1,-655.8239746
477,38,16,5,1,-656.9555054
478,38,16,1,1,-653.407959
479,38,16,10,1,-658.8430176
480,11,2,5,5,-657.718689
481,38,16,11,1,-662.0085449
482,3,0,7,1,-664.0442505
483,40,17,10,7,-661.5081177
484,27,11,10,5,-660.5029297
485,40,17,4,7,-657.6608276
486,22,8,7,5,-660.5338135
487,22,8,1,5,-654.43573
488,22,8,1,5,-654.2137451
489,27,11,5,5,-646.0108643
490,3,0,8,1,-650.6731567
491,27,11,5,5,-645.0394287
492,22,8,6,5,-644.4143677
493,22,8,7,5,-640.888916
494,27,11,5,5,-636.8436279
495,27,11,10,5,-629.5785522
496,27,11,7,5,-623.7953491
497,40,17,7,7,-632.1185913
498,22,8,5,5,-619.1704712
499,27,11,11,5,-620.2832031
500,3,0,10,1,-615.4677124
501,42,18,7,7,-614.7494507
502,42,18,4,7,-614.6146851
503,42,18,10,7,-617.258606
504,42,18,5,7,-606.569397
505,42,18,2,7,-609.8407593
506,42,18,1,7,-614.0896606
507,42,18,2,7,-613.7442017
508,17,5,5,5,-608.1989746
509,22,8,4,5,-614.0480957
510,22,8,5,5,-617.7246094
511,27,11,4,5,-625.4654541
512,22,8,7,5,-621.4245605
513,22,8,7,5,-630.2305298
514,22,8,7,5,-629.0707397
515,27,11,0,5,-630.7007446
516,22,8,9,5,-626.4818726
517,22,8,4,5,-631.2241211
518,43,19,10,6,-631.7944336
519,3,0,9,1,-628.307251
520,40,17,7,7,-632.5636597
521,46,21,4,2,-632.1650391
522,46,21,4,2,-635.6879883
523,46,21,7,2,-627.614502
524,46,21,0,2,-631.3021851
525,22,8,5,5,-620.6873169
526,27,11,7,5,-617.3792114
527,27,11,7,5,-626.2628174
528,27,11,5,5,-616.8145142
529,22,8,7,5,-626.0157471
530,22,8,2,5,-627.8989258
531,27,11,0,5,-634.4174805
532,27,11,10,5,-623.6218872
533,22,8,4,5,-628.8703613
534,43,19,2,6,-627.789856
535,31,13,7,1,-635.164978
536,3,0,2,1,-632.2208252
537,32,14,6,7,-626.4332275
538,32,14,10,7,-624.503479
539,32,14,7,7,-624.6826172
540,43,19,8,6,-636.677002
541,43,19,1,6,-622.1270752
542,43,19,7,6,-628.5888672
543,43,19,2,6,-627.2030029
544,49,23,9,5,-619.7123413
545,3,0,7,1,-619.2732544
546,43,19,10,6,-617.7573853
547,3,0,3,1,-617.1820679
548,43,19,11,6,-618.7692261
549,38,16,5,1,-616.5099487
550,46,21,7,2,-614.1450195
551,46,21,7,2,-619.6408691
552,40,17,7,7,-609.1078491
553,40,17,1,7,-612.7025146
554,38,16,11,1,-601.9353638
555,27,11,2,5,-604.9929199
556,40,17,7,7,-602.9631958
557,40,17,2,7,-606.8700562
558,26,10,7,0,-601.5757446
559,22,8,5,5,-599.5117188
560,3,0,5,1,-605.255249
561,25,9,2,7,-601.5594482
562,25,9,5,7,-596.3047485
563,3,0,5,1,-591.2890015
564,26,10,5,0,-579.9182739
565,22,8,9,5,-576.1645508
566,17,5,5,5,-575.4016724
567,40,17,4,7,-568.9512329
568,3,0,2,1,-565.6610107
569,22,8,2,5,-568.0848389
570,3,0,6,1,-564.8031616
571,3,0,9,1,-565.5974731
572,22,8,7,5,-565.65271
573,43,19,9,6,-577.0888062
574,43,19,2,6,-574.036499
575,43,19,7,6,-571.8546143
576,43,19,5,6,-566.7657471
577,43,19,10,6,-558.3688354
578,27,11,11,5,-553.2207031
579,38,16,7,1,-554.6808472
580,45,20,2,1,-554.9689331
581,46,21,10,2,-559.5333862
582,45,20,10,1,-557.4573975
583,45,20,7,1,-553.8956299
584,46,21,10,2,-555.5164795
585,40,17,7,7,-558.0371094
586,25,9,10,7,-545.3135986
587,11,2,7,5,-547.661499
588,38,16,2,1,-549.9604492
589,38,16,7,1,-546.7794189
590,11,2,0,5,-554.2304077
591,3,0,3,1,-544.1721191
592,27,11,5,5,-541.5886841
593,22,8,8,5,-538.1464233
594,17,5,5,5,-539.4169312
595,27,11,3,5,-535.6952515
596,20,7,8,2,-539.1647949
597,17,5,7,5,-549.2767334
598,27,11,2,5,-540.9309082
599,17,5,1,5,-544.1131592
600,20,7,7,2,-539.0614014
601,20,7,4,2,-540.3027954
602,27,11,10,5,-542.2410278
603,22,8,7,5,-539.9864502
604,43,19,9,6,-542.3652344
605,40,17,1,7,-544.4608154
606,40,17,7,7,-553.0366821
607,45,20,5,1,-547.5949707
608,46,21,6,2,-552.5475464
609,40,17,10,7,-545.7578735
610,40,17,7,7,-553.5377197
611,45,20,7,1,-562.2376099
612,45,20,8,1,-555.7974854
613,43,19,4,6,-541.9197998
614,43,19,9,6,-539.3557739
615,43,19,2,6,-537.9255371
616,43,19,10,6,-534.5391846
617,43,19,8,6,-538.1143188
618,45,20,1,1,-535.7420654
619,46,21,10,2,-536.2814941
620,43,19,4,6,-537.7700806
621,43,19,5,6,-533.4557495
622,32,14,7,7,-529.8545532
623,3,0,1,1,-528.0136719
624,32,14,9,7,-525.3723755
625,3,0,7,1,-523.1177368
626,43,19,4,6,-521.0561523
627,43,19,7,6,-531.0395508
628,32,14,11,7,-521.3806152
629,3,0,2,1,-526.9678955
630,38,16,7,1,-530.2695923
631,38,16,11,1,-530.0982056
632,14,4,8,2,-540.1160889
633,38,16,5,1,-538.1004639
634,38,16,5,1,-543.5523682
635,40,17,7,7,-545.2987061
636,40,17,8,7,-544.8613281
637,40,17,8,7,-560.8248291
638,40,17,3,7,-547.9960327
639,3,0,2,1,-545.9118652
640,27,11,2,5,-550.0053711
641,22,8,4,5,-552.3545532
642,3,0,7,1,-557.6358643
643,3,0,2,1,-563.8094482
644,17,5,8,5,-569.0913696
645,27,11,8,5,-566.5455322
646,3,0,10,1,-567.4356689
647,22,8,4,5,-571.4970703
648,27,11,7,5,-579.3533936
649,43,19,9,6,-576.1217651
650,40,17,7,7,-578.1329346
651,46,21,4,2,-579.2762451
652,45,20,1,1,-583.973938
653,40,17,4,7,-589.5630493
654,25,9,8,7,-583.3987427
655,22,8,5,5,-578.5248413
656,22,8,4,5,-582.5696411
657,20,7,1,2,-584.7164307
658,25,9,5,7,-585.4800415
659,17,5,10,5,-579.2269287
660,27,11,6,5,-578.2108765
661,40,17,4,7,-579.2570801
662,17,5,1,5,-583.7107544
663,17,5,8,5,-584.2275391
664,27,11,2,5,-578.4552002
665,22,8,0,5,-586.6103516
666,31,13,4,1,-581.9495239
667,31,13,8,1,-588.5735474
668,32,14,7,7,-594.5147705
669,32,14,7,7,-580.6402588
670,32,14,1,7,-575.1647949
671,32,14,7,7,-576.6174316
672,31,13,4,1,-577.2832031
673,32,14,2,7,-576.8641968
674,32,14,5,7,-575.0839233
675,32,14,9,7,-568.7786865
676,32,14,7,7,-568.0967407
677,43,19,2,6,-568.9210205
678,43,19,0,6,-568.741272
679,32,14,7,7,-559.4021606
680,31,13,7,1,-574.7182007
681,3,0,6,1,-560.8494873
682,32,14,4,7,-558.0300293
683,32,14,10,7,-556.3751221
684,31,13,7,1,-550.0910645
685,32,14,2,7,-548.0151367
686,49,23,1,5,-543.5393677
687,48,22,3,9,-531.5820313
688,48,22,9,9,-527.7223511
689,48,22,7,9,-532.6326294
690,49,23,7,5,-541.8051147
691,48,22,4,9,-520.5646362
692,49,23,2,5,-520.5404053
693,32,14,7,7,-517.4178467
694,32,14,0,7,-520.9553833
695,32,14,4,7,-514.9142456
696,31,13,7,1,-520.3833008
697,32,14,5,7,-517.1324463
698,31,13,5,1,-522.9078979
699,32,14,9,7,-514.9998779
700,54,25,10,2,-515.5393677
701,54,25,7,2,-516.5232544
702,54,25,0,2,-522.6610718
703,54,25,4,2,-514.5081177
704,54,25,0,2,-523.1085205
705,54,25,5,2,-517.3372803
706,54,25,7,2,-526.2896118
707,54,25,1,2,-534.9908447
708,54,25,9,2,-535.3006592
709,54,25,2,2,-539.2996216
710,54,25,0,2,-551.9048462
711,54,25,5,2,-539.230896
712,54,25,10,2,-533.9213257
713,54,25,8,2,-540.2828369
714,54,25,7,2,-541.6582642
715,54,25,9,2,-528.3969727
716,54,25,5,2,-528.782959
717,54,25,7,2,-531.3756104
718,54,25,9,2,-528.8088379
719,54,25,8,2,-522.9801025
720,54,25,5,2,-527.8521118
721,54,25,6,2,-533.8970947
722,54,25,2,2,-528.9386597
723,54,25,7,2,-529.9770508
724,54,25,9,2,-536.4185791
725,54,25,0,2,-534.1288452
726,54,25,5,2,-520.3654175
727,54,25,2,2,-529.234436
728,54,25,5,2,-529.5177612
729,54,25,0,2,-529.0444336
730,54,25,7,2,-521.7327881
731,54,25,5,2,-520.2886353
732,54,25,9,2,-515.8143921
733,54,25,2,2,-519.4752808
734,54,25,7,2,-525.5244751
735,54,25,4,2,-519.1412964
736,54,25,9,2,-518.4534912
737,54,25,1,2,-513.234314
738,54,25,10,2,-511.5012512
739,54,25,2,2,-514.642395
740,54,25,2,2,-507.8551025
741,54,25,5,2,-509.1472473
742,54,25,7,2,-508.3240051
743,54,25,2,2,-509.253418
744,54,25,7,2,-507.2611694
745,54,25,1,2,-510.9354248
746,54,25,10,2,-510.3634644
747,54,25,10,2,-511.7504883
