feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_mean_remaining_mig,feat_mean_remaining_reinst,feat_total_ues,ci,cj,action
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,28.0,198.625,14.0,94.25,221.85714721679688,1002.7142944335938,8.0,3,9,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,20.0,102.5,93.14286041259766,969.8571166992188,21.0,3,10,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,180.375,24.0,111.0,110.0,975.1428833007812,18.0,3,11,5
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,16.0,178.375,26.0,112.375,47.71428680419922,949.7142944335938,29.0,4,5,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,18.0,184.5,24.0,108.4375,248.42857360839844,1009.5714111328124,14.0,4,6,3
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,14.0,94.375,253.7142791748047,1009.8571166992188,12.0,4,7,7
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,20.0,104.5,254.0,1010.2857055664062,14.0,4,8,6
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,24.0,194.625,16.0,96.25,259.4285583496094,1013.5714111328124,17.0,4,9,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,12.0,174.375,28.0,114.375,43.85714340209961,921.8571166992188,27.0,4,10,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,14.0,176.375,24.0,106.25,41.28571319580078,893.1428833007812,36.0,4,11,8
5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,22.0,188.5,18.0,101.25,162.14285278320312,988.0,14.0,5,6,8
