step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,prob_action_0,prob_action_1,prob_action_2,prob_action_3,prob_action_4,prob_action_5,prob_action_6,prob_action_7,prob_action_8,prob_action_9,prob_action_10,prob_action_11,max_prob,max_prob_action,policy_entropy,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
4589,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is worse on all objectives. Per-component: Resource: loses 2.520 weighted; Network: loses 1.343 weighted; Security: loses 1.981 weighted.,-2.5196168,-1.343335,-1.9810914,115.36145,79.642365,-493.05035,117.881065,80.9857,-491.06924,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.978304147720337,5.16015625,13029.44921875,0.0034389495849609375,0.00400543212890625,0.0819789320230484,0.0,42.57143020629883,0.0,861.4285888671875,0.0,0.0,7.0
4590,EUPG,MORL_vec,MORL_RDX,3,3,4,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 4: better on Security, worse on Resource, Network. Per-component: Resource: loses 1.076 weighted; Network: loses 0.756 weighted; Security: gains 0.669 weighted.",-1.0757569,-0.755951,0.6688111,119.002884,82.94725,-494.70325,120.078636,83.7032,-495.37204,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.978304147720337,5.16015625,13032.427734375,0.003089632373303175,0.00402069091796875,0.0819789320230484,0.0,42.57143020629883,0.0,861.2857055664062,0.0,0.0,7.0
4591,EUPG,MORL_vec,MORL_RDX,11,3,3,0,"Action 11 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 11 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.962 weighted; Network: gains 0.054 weighted; Security: gains 0.039 weighted.",-0.96190184,0.053631593,0.03903809,109.91681,76.691124,-506.88733,110.878716,76.63749,-506.92636,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9788622856140137,5.16015625,13035.40625,0.01041412353515625,0.05364990234375,0.0819789320230484,0.0,42.42856979370117,0.0,861.2857055664062,1.0,0.0,7.0
4592,EUPG,MORL_vec,MORL_RDX,10,3,3,0,"Action 10 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 10 is better on Resource, Network, worse on Security. Per-component: Resource: gains 0.375 weighted; Network: gains 0.559 weighted; Security: loses 1.506 weighted.",0.37537843,0.55864567,-1.5059693,114.484024,80.27666,-509.65726,114.10864,79.71801,-508.15128,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9788622856140137,5.16015625,13038.384765625,0.003387723583728075,0.0036678314208984375,0.0819789320230484,0.0,42.42856979370117,0.0,861.2857055664062,2.0,0.0,7.0
4593,EUPG,MORL_vec,MORL_RDX,1,3,3,0,Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on all objectives. Per-component: Resource: gains 1.092 weighted; Network: gains 1.434 weighted; Security: gains 0.157 weighted.,1.091626,1.4342103,0.15677491,119.983475,85.67517,-507.8468,118.891846,84.24096,-508.00357,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9788622856140137,5.16015625,13041.36328125,0.030148914083838463,0.1910400390625,0.0819789320230484,0.0,42.42856979370117,0.0,861.2857055664062,3.0,0.0,7.0
4594,EUPG,MORL_vec,MORL_RDX,0,3,3,0,Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is worse on all objectives. Per-component: Resource: loses 2.678 weighted; Network: loses 3.067 weighted; Security: loses 2.339 weighted.,-2.6784058,-3.067438,-2.3387697,116.69745,82.23706,-512.88153,119.375854,85.304504,-510.54276,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13044.341796875,0.0032634735107421875,0.00392913818359375,0.0819789320230484,0.0,42.42856979370117,0.0,861.2857055664062,4.0,0.0,7.0
4595,EUPG,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on Network, worse on Resource, Security. Per-component: Resource: loses 0.356 weighted; Network: gains 0.869 weighted; Security: loses 0.047 weighted.",-0.35625002,0.8690186,-0.046582032,120.09403,87.468765,-512.0699,120.45028,86.59975,-512.0233,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13047.3203125,0.0032953533809632063,0.003932952880859375,0.0819789320230484,0.0,42.42856979370117,0.0,861.2857055664062,0.0,0.0,7.0
4596,EUPG,MORL_vec,MORL_RDX,0,3,3,0,Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is worse on all objectives. Per-component: Resource: loses 4.191 weighted; Network: loses 5.008 weighted; Security: loses 6.002 weighted.,-4.1911864,-5.0077333,-6.002344,118.331924,84.26309,-519.2916,122.52311,89.27082,-513.28925,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,22.0,192.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13050.298828125,0.0033463069703429937,0.00362396240234375,0.0819789320230484,0.0,42.42856979370117,0.0,861.1428833007812,1.0,0.0,7.0
4597,EUPG,MORL_vec,MORL_RDX,9,3,3,0,Action 9 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 9 is worse on all objectives. Per-component: Resource: loses 8.638 weighted; Network: loses 6.120 weighted; Security: loses 8.876 weighted.,-8.638049,-6.119861,-8.876294,115.60581,84.3879,-525.4629,124.24386,90.50777,-516.5866,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13053.27734375,0.010406767018139362,0.05352783203125,0.0819789320230484,0.0,42.42856979370117,0.0,861.1428833007812,2.0,0.0,7.0
4598,EUPG,MORL_vec,MORL_RDX,3,3,1,1,"Action 3 was executed and matches the highest-probability action (action 3). Compared to next-best action 1: better on Resource, Network, worse on Security. Per-component: Resource: gains 1.992 weighted; Network: gains 0.387 weighted; Security: loses 0.089 weighted.",1.992334,0.38654482,-0.08891602,125.42382,91.84715,-519.1979,123.43148,91.46061,-519.10895,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,18.0,98.9375,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13056.255859375,0.0032621112186461687,0.0035247802734375,0.0819789320230484,0.0,42.42856979370117,0.0,861.1428833007812,0.0,0.0,7.0
4599,EUPG,MORL_vec,MORL_RDX,0,3,3,0,Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is better on all objectives. Per-component: Resource: gains 1.090 weighted; Network: gains 1.362 weighted; Security: gains 1.157 weighted.,1.0898316,1.3620118,1.1570435,120.60966,89.59254,-525.3669,119.51983,88.23053,-526.5239,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9791412353515625,5.16015625,13059.234375,0.0032988956663757563,0.0038166046142578125,0.0819789320230484,0.0,42.28571319580078,0.0,861.1428833007812,1.0,0.0,7.0
4600,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is worse on all objectives. Per-component: Resource: loses 2.995 weighted; Network: loses 0.564 weighted; Security: loses 0.427 weighted.,-2.994922,-0.56449586,-0.42733157,123.13462,93.40688,-523.51263,126.12954,93.971375,-523.0853,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9794201850891113,5.16015625,13062.212890625,0.030097143724560738,0.19140625,0.0819789320230484,0.0,42.28571319580078,0.0,861.1428833007812,0.0,0.0,7.0
4601,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Security, worse on Resource, Network. Per-component: Resource: loses 1.268 weighted; Network: loses 2.637 weighted; Security: gains 0.612 weighted.",-1.2677491,-2.63725,0.6119385,124.45092,92.56905,-523.517,125.718666,95.20631,-524.12897,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,194.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9794201850891113,5.16015625,13065.193359375,0.0031691959593445063,0.0035247802734375,0.0819789320230484,0.0,42.28571319580078,0.0,861.0,1.0,0.0,7.0
4602,EUPG,MORL_vec,MORL_RDX,5,3,3,0,"Action 5 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 5 is better on Resource, worse on Network, Security. Per-component: Resource: gains 0.504 weighted; Network: loses 0.105 weighted; Security: loses 0.567 weighted.",0.5035767,-0.10456238,-0.566565,125.36582,95.05081,-526.346,124.86224,95.15537,-525.7795,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,16.0,96.875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.979978322982788,5.1640625,13068.173828125,0.0104887830093503,0.053985595703125,0.0819789320230484,0.0,42.28571319580078,0.0,861.0,0.0,0.0,7.0
4603,EUPG,MORL_vec,MORL_RDX,0,3,3,0,Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is worse on all objectives. Per-component: Resource: loses 3.433 weighted; Network: loses 3.140 weighted; Security: loses 2.137 weighted.,-3.4334717,-3.139682,-2.137024,120.9153,93.025154,-528.8282,124.34877,96.16483,-526.69116,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,26.0,196.625,14.0,94.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.979978322982788,5.1640625,13071.154296875,0.0031746455933898687,0.0037078857421875,0.0819789320230484,0.0,42.14285659790039,0.0,861.0,1.0,0.0,7.0
4604,EUPG,MORL_vec,MORL_RDX,4,3,3,0,"Action 4 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 4 is better on Resource, Security, worse on Network. Per-component: Resource: gains 1.241 weighted; Network: loses 0.187 weighted; Security: gains 0.671 weighted.",1.2413208,-0.18685913,0.6705689,124.661575,95.56006,-526.2878,123.42025,95.74692,-526.9583,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,14.0,94.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9805362224578857,5.1640625,13074.134765625,0.030277524143457413,0.191650390625,0.0819789320230484,0.0,42.14285659790039,0.0,861.0,0.0,0.0,7.0
4605,EUPG,MORL_vec,MORL_RDX,9,3,3,0,Action 9 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 9 is better on all objectives. Per-component: Resource: gains 5.555 weighted; Network: gains 3.963 weighted; Security: gains 3.741 weighted.,5.554822,3.9631257,3.7414675,115.57886,90.686844,-533.5164,110.02404,86.72372,-537.25793,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,12.0,92.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13077.115234375,0.0032253265380859375,0.003570556640625,0.0819789320230484,0.0,42.14285659790039,0.0,860.8571166992188,1.0,0.0,7.0
4606,EUPG,MORL_vec,MORL_RDX,6,3,3,0,Action 6 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 6 is better on all objectives. Per-component: Resource: gains 9.362 weighted; Network: gains 8.148 weighted; Security: gains 6.996 weighted.,9.361682,8.148066,6.995508,122.98618,97.817474,-527.0471,113.624504,89.6694,-534.0426,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,12.0,92.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13080.095703125,0.0031781878788024187,0.0038928985595703125,0.0819789320230484,0.0,42.14285659790039,0.0,860.8571166992188,0.0,0.0,7.0
4607,EUPG,MORL_vec,MORL_RDX,0,3,3,0,"Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is better on Resource, Network, worse on Security. Per-component: Resource: gains 1.952 weighted; Network: gains 0.450 weighted; Security: loses 0.994 weighted.",1.9516968,0.45038453,-0.99353033,120.34273,94.61345,-530.711,118.39103,94.16306,-529.71747,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,10.0,90.6875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13083.076171875,0.0031043461058288813,0.0034637451171875,0.0819789320230484,0.0,42.14285659790039,0.0,860.7142944335938,1.0,0.0,7.0
4608,EUPG,MORL_vec,MORL_RDX,1,3,3,0,"Action 1 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 1 is better on Resource, Network, worse on Security. Per-component: Resource: gains 0.044 weighted; Network: gains 1.249 weighted; Security: loses 1.286 weighted.",0.04425049,1.2487977,-1.2861328,124.84004,100.51313,-524.4515,124.79579,99.264336,-523.16534,0.058949,0.117363,0.08458,0.141106,0.081386,0.049042,0.123218,0.059817,0.106205,0.057672,0.031885,0.088777,0.141106,3,2.409606,28.0,198.625,12.0,92.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13086.056640625,0.01032148115336895,0.053009033203125,0.0819789320230484,0.0,42.14285659790039,0.0,860.7142944335938,2.0,0.0,7.0
4609,EUPG,MORL_vec,MORL_RDX,0,3,3,0,Action 0 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 0 is worse on all objectives. Per-component: Resource: loses 5.567 weighted; Network: loses 4.863 weighted; Security: loses 5.469 weighted.,-5.5667114,-4.8630433,-5.469324,118.66009,95.09979,-526.415,124.2268,99.96284,-520.9457,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,12.0,92.75,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13089.037109375,0.0032226017210632563,0.0038242340087890625,0.0819789320230484,0.0,42.14285659790039,0.0,860.7142944335938,3.0,0.0,7.0
4610,EUPG,MORL_vec,MORL_RDX,7,3,3,0,Action 7 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 7 is worse on all objectives. Per-component: Resource: loses 0.968 weighted; Network: loses 1.913 weighted; Security: loses 1.941 weighted.,-0.9680176,-1.9132692,-1.9410645,121.6666,97.98204,-521.00275,122.63462,99.89531,-519.0617,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,28.0,198.625,14.0,94.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9813733100891113,5.1640625,13092.017578125,0.0103923249989748,0.053314208984375,0.0819789320230484,0.0,42.14285659790039,0.0,860.7142944335938,0.0,0.0,7.0
4611,EUPG,MORL_vec,MORL_RDX,7,3,3,0,Action 7 was executed via stochastic sampling; the highest-probability action (action 3) was not chosen. Relative to the highest-probability action: action 7 is worse on all objectives. Per-component: Resource: loses 6.288 weighted; Network: loses 7.378 weighted; Security: loses 6.577 weighted.,-6.2883544,-7.3778963,-6.576746,114.92261,93.83716,-524.5113,121.21096,101.21506,-517.9346,0.058949,0.117362,0.084581,0.141107,0.081386,0.049042,0.123218,0.059817,0.106206,0.057671,0.031885,0.088776,0.141107,3,2.409605,24.0,190.5,14.0,94.8125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9808154106140137,5.1640625,13094.998046875,0.003179005114361644,0.003498077392578125,0.0819789320230484,0.0,42.0,0.0,860.7142944335938,1.0,0.0,7.0
