step,algo,q_type,exp_type,env_action,reference_action,alt_action,match,summary,weighted_resource_diff,weighted_network_diff,weighted_security_diff,best_weighted_q_resource,best_weighted_q_network,best_weighted_q_security,alt_weighted_q_resource,alt_weighted_q_network,alt_weighted_q_security,feat_vim0_cpu,feat_vim0_ram,feat_vim1_cpu,feat_vim1_ram,feat_max_apt_score,feat_mean_apt_score,feat_max_dataleak_score,feat_mean_dataleak_score,feat_max_dos_score,feat_mean_dos_score,feat_mean_security_penalty,feat_max_security_penalty,feat_security_penalty_cumul,feat_mean_network_penalty,feat_max_network_penalty,feat_mean_mtd_overhead,feat_min_remaining_mig,feat_mean_remaining_mig,feat_min_remaining_reinst,feat_mean_remaining_reinst,feat_steps_since_last_mtd,feat_total_ues,feat_nb_resources
4357,Envelope,MORL_vec,MORL_RDX,6,6,8,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 8: better on all objectives. Per-component: Resource: gains 0.637 weighted; Network: gains 0.263 weighted; Security: gains 1.688 weighted.,0.63708496,0.26347184,1.6879212,-12.841229,0.99128705,-118.11614,-13.478314,0.7278152,-119.80406,22.0,188.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9459381103515625,4.671875,12383.890625,0.01140594482421875,0.061309814453125,0.0819789320230484,0.0,21.0,0.0,710.7142944335938,0.0,7.0,7.0
4358,Envelope,MORL_vec,MORL_RDX,2,2,8,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 8: better on Resource, Security, worse on Network. Per-component: Resource: gains 1.041 weighted; Network: loses 0.720 weighted; Security: gains 0.506 weighted.",1.0405868,-0.7202795,0.5058472,-13.57931,0.83249897,-119.1816,-14.619898,1.5527785,-119.687454,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9459381103515625,4.671875,12386.837890625,0.004432950634509325,0.01123046875,0.0819789320230484,0.0,21.0,0.0,710.5714111328125,0.0,7.0,7.0
4359,Envelope,MORL_vec,MORL_RDX,6,6,7,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 7: better on all objectives. Per-component: Resource: gains 1.335 weighted; Network: gains 0.177 weighted; Security: gains 2.524 weighted.,1.3352798,0.17690407,2.523578,-12.959937,1.2052687,-118.05154,-14.295217,1.0283647,-120.57511,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9464962482452393,4.67578125,12389.78515625,0.011705398559570312,0.06207275390625,0.0819789320230484,0.0,21.0,0.0,710.4285888671875,0.0,7.0,7.0
4360,Envelope,MORL_vec,MORL_RDX,4,4,3,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 3: better on Resource, worse on Network, Security. Per-component: Resource: gains 0.747 weighted; Network: loses 0.054 weighted; Security: loses 0.124 weighted.",0.7470169,-0.053856257,-0.12376099,-13.683394,1.0799948,-119.53921,-14.430411,1.133851,-119.41545,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9464962482452393,4.67578125,12392.732421875,0.011592320166528225,0.052886962890625,0.0819789320230484,0.0,21.0,0.0,710.2857055664062,0.0,7.0,7.0
4361,Envelope,MORL_vec,MORL_RDX,6,6,8,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 8: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.149 weighted; Network: loses 0.017 weighted; Security: gains 0.981 weighted.",-0.14921418,-0.017091751,0.9806305,-13.778572,1.0733451,-118.61146,-13.629358,1.0904368,-119.592094,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9464962482452393,4.67578125,12395.6796875,0.011607578955590725,0.0604248046875,0.0819789320230484,0.0,21.0,0.0,710.1428833007812,0.0,7.0,7.0
4362,Envelope,MORL_vec,MORL_RDX,2,2,8,1,Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 8: better on all objectives. Per-component: Resource: gains 0.466 weighted; Network: gains 0.367 weighted; Security: gains 0.548 weighted.,0.4663498,0.36731523,0.548346,-13.777804,1.2472521,-118.43784,-14.244155,0.8799369,-118.98618,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9464962482452393,4.67578125,12398.626953125,0.011692591942846775,0.0537109375,0.0819789320230484,0.0,21.0,0.0,710.0,0.0,7.0,7.0
4363,Envelope,MORL_vec,MORL_RDX,6,6,7,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.133 weighted; Network: gains 0.841 weighted; Security: gains 0.826 weighted.",-0.13347931,0.8410484,0.82612616,-12.966255,1.628599,-118.9382,-12.832776,0.7875506,-119.76433,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9464962482452393,4.67578125,12401.57421875,0.011608668603003025,0.06158447265625,0.0819789320230484,0.0,21.0,0.0,709.8571166992188,0.0,7.0,7.0
4364,Envelope,MORL_vec,MORL_RDX,4,4,7,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.263 weighted; Network: gains 0.620 weighted; Security: gains 0.072 weighted.",-0.26252443,0.6199393,0.07229004,-12.912613,1.3671515,-119.32359,-12.650088,0.7472121,-119.39588,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12404.521484375,0.01126044150441885,0.052764892578125,0.0819789320230484,0.0,21.0,0.0,709.7142944335938,0.0,6.0,7.0
4365,Envelope,MORL_vec,MORL_RDX,6,6,8,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 8: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.146 weighted; Network: gains 0.889 weighted; Security: gains 0.763 weighted.",-0.1461586,0.8890959,0.7625244,-12.750089,1.2536557,-118.306076,-12.60393,0.36455977,-119.0686,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12407.46875,0.0114380968734622,0.0599365234375,0.0819789320230484,0.0,21.0,0.0,709.5714111328125,0.0,6.0,7.0
4366,Envelope,MORL_vec,MORL_RDX,2,2,8,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 8: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.891 weighted; Network: gains 0.409 weighted; Security: loses 0.093 weighted.",0.89123535,0.4086216,-0.0927063,-12.935699,0.903658,-119.46868,-13.826935,0.4950364,-119.37597,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12410.416015625,0.011462892405688763,0.053131103515625,0.0819789320230484,0.0,21.0,0.0,709.4285888671875,0.0,6.0,7.0
4367,Envelope,MORL_vec,MORL_RDX,6,6,7,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 7: better on all objectives. Per-component: Resource: gains 0.468 weighted; Network: gains 0.311 weighted; Security: gains 1.811 weighted.,0.46837005,0.31055796,1.811023,-13.151038,0.78530675,-118.75779,-13.619408,0.4747488,-120.56881,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12413.36328125,0.01128387451171875,0.058990478515625,0.0819789320230484,0.0,21.0,0.0,709.2857055664062,0.0,6.0,7.0
4368,Envelope,MORL_vec,MORL_RDX,4,4,7,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 7: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.106 weighted; Network: gains 0.262 weighted; Security: gains 0.114 weighted.",-0.1062027,0.26229373,0.114376836,-13.310346,1.0581025,-119.14016,-13.204143,0.7958088,-119.25454,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12416.310546875,0.011517115868628025,0.0528564453125,0.0819789320230484,0.0,21.0,0.0,709.1428833007812,0.0,6.0,7.0
4369,Envelope,MORL_vec,MORL_RDX,6,6,7,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 7: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.160 weighted; Network: loses 0.042 weighted; Security: gains 0.345 weighted.",-0.15983735,-0.042095877,0.34498903,-13.451167,1.1768469,-118.78701,-13.29133,1.2189428,-119.132,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12419.2578125,0.011395863257348537,0.06005859375,0.0819789320230484,0.0,21.0,0.0,709.0,0.0,6.0,7.0
4370,Envelope,MORL_vec,MORL_RDX,8,8,2,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 2: better on Network, worse on Resource, Security. Per-component: Resource: loses 0.276 weighted; Network: gains 0.491 weighted; Security: loses 0.195 weighted.",-0.27559206,0.49133766,-0.19522706,-14.751599,1.759101,-120.25555,-14.476007,1.2677634,-120.06032,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12422.205078125,0.011394773609936237,0.053466796875,0.0819789320230484,0.0,21.0,0.0,708.8571166992188,0.0,6.0,7.0
4371,Envelope,MORL_vec,MORL_RDX,6,6,2,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 2: better on all objectives. Per-component: Resource: gains 1.942 weighted; Network: gains 0.689 weighted; Security: gains 1.004 weighted.,1.9416077,0.6886754,1.0044892,-13.573059,1.9019104,-119.24908,-15.514667,1.213235,-120.25357,18.0,180.375,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12425.15234375,0.011457170359790325,0.06060791015625,0.0819789320230484,0.0,21.0,0.0,708.7142944335938,0.0,6.0,7.0
4372,Envelope,MORL_vec,MORL_RDX,8,8,3,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 3: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.251 weighted; Network: gains 0.666 weighted; Security: loses 0.593 weighted.",0.25134277,0.66556007,-0.5928864,-13.944213,1.7361315,-119.059746,-14.195556,1.0705715,-118.466866,20.0,186.5,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12428.099609375,0.018632616847753525,0.053741455078125,0.0819789320230484,0.0,21.0,0.0,708.5714111328125,0.0,6.0,7.0
4373,Envelope,MORL_vec,MORL_RDX,6,3,3,0,"Action 6 was executed; the highest-Q action (action 3) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 6 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.635 weighted; Network: gains 0.195 weighted; Security: gains 0.214 weighted.",-0.6349518,0.19529487,0.21427919,-13.941942,1.3686595,-118.237465,-13.306991,1.1733646,-118.451744,18.0,180.375,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12431.046875,0.011484146118164062,0.060760498046875,0.0819789320230484,0.0,21.0,0.0,708.4285888671875,0.0,6.0,7.0
4374,Envelope,MORL_vec,MORL_RDX,2,2,3,1,Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 3: better on all objectives. Per-component: Resource: gains 0.217 weighted; Network: gains 0.264 weighted; Security: gains 0.245 weighted.,0.21697846,0.26395026,0.24517824,-13.121584,0.87221295,-118.256775,-13.338562,0.60826266,-118.50195,20.0,186.5,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.946775197982788,4.67578125,12433.994140625,0.011395590379834175,0.0533447265625,0.0819789320230484,0.0,21.0,0.0,708.2857055664062,0.0,6.0,7.0
4375,Envelope,MORL_vec,MORL_RDX,6,6,4,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 4: better on Security, worse on Resource, Network. Per-component: Resource: loses 0.064 weighted; Network: loses 0.180 weighted; Security: gains 1.685 weighted.",-0.06419678,-0.1800934,1.6852937,-12.924085,0.9384923,-117.79386,-12.859888,1.1185857,-119.47915,22.0,188.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9476122856140137,4.67578125,12436.94140625,0.0112081253901124,0.0596923828125,0.0819789320230484,0.0,21.0,0.0,708.1428833007812,0.0,6.0,7.0
4376,Envelope,MORL_vec,MORL_RDX,4,4,3,1,"Action 4 was executed and matches the highest-Q action (action 4). Compared to next-best action 3: better on Resource, Network, worse on Security. Per-component: Resource: gains 0.601 weighted; Network: gains 0.258 weighted; Security: loses 0.327 weighted.",0.6009796,0.25836754,-0.3274292,-12.670491,0.93244416,-119.32074,-13.271471,0.6740766,-118.99331,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12439.888671875,0.004173006396740675,0.01038360595703125,0.0819789320230484,0.0,21.0,0.0,708.0,0.0,6.0,7.0
4377,Envelope,MORL_vec,MORL_RDX,6,6,8,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 8: better on all objectives. Per-component: Resource: gains 0.412 weighted; Network: gains 0.496 weighted; Security: gains 1.332 weighted.,0.41213074,0.4959456,1.3317536,-12.511981,0.7925642,-118.417366,-12.924112,0.29661858,-119.74912,22.0,188.5,16.0,98.1875,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12442.8359375,0.011571884155273438,0.0618896484375,0.0819789320230484,0.0,21.0,0.0,707.8571166992188,0.0,7.0,7.0
4378,Envelope,MORL_vec,MORL_RDX,8,2,2,0,"Action 8 was executed; the highest-Q action (action 2) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 8 is better on Network, Security, worse on Resource. Per-component: Resource: loses 0.772 weighted; Network: gains 0.203 weighted; Security: gains 0.529 weighted.",-0.7720917,0.2031252,0.5290192,-14.29396,0.9586468,-119.4175,-13.521868,0.7555216,-119.94652,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12445.783203125,0.011595317162573338,0.053619384765625,0.0819789320230484,0.0,21.0,0.0,707.7142944335938,0.0,6.0,7.0
4379,Envelope,MORL_vec,MORL_RDX,6,6,2,1,Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 2: better on all objectives. Per-component: Resource: gains 1.215 weighted; Network: gains 0.490 weighted; Security: gains 2.565 weighted.,1.2150391,0.4897666,2.5649965,-13.5639715,1.1685076,-117.70067,-14.77901,0.67874104,-120.26566,18.0,180.375,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12448.73046875,0.011337553150951862,0.059967041015625,0.0819789320230484,0.0,21.0,0.0,707.5714111328125,0.0,6.0,7.0
4380,Envelope,MORL_vec,MORL_RDX,8,8,4,1,"Action 8 was executed and matches the highest-Q action (action 8). Compared to next-best action 4: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.797 weighted; Network: gains 0.655 weighted; Security: gains 0.203 weighted.",-0.79706424,0.654594,0.20340271,-14.468509,1.7076048,-118.38998,-13.671445,1.0530108,-118.593376,20.0,186.5,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12451.677734375,0.018630435690283775,0.053466796875,0.0819789320230484,0.0,21.0,0.0,707.4285888671875,0.0,6.0,7.0
4381,Envelope,MORL_vec,MORL_RDX,6,6,2,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 2: better on Network, Security, worse on Resource. Per-component: Resource: loses 0.404 weighted; Network: gains 0.011 weighted; Security: gains 0.465 weighted.",-0.40421143,0.011074591,0.46526185,-15.238616,0.8669939,-117.46153,-14.834404,0.8559193,-117.926796,18.0,180.375,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12454.625,0.011614935472607613,0.061187744140625,0.0819789320230484,0.0,21.0,0.0,707.2857055664062,0.0,7.0,7.0
4382,Envelope,MORL_vec,MORL_RDX,2,2,8,1,"Action 2 was executed and matches the highest-Q action (action 2). Compared to next-best action 8: better on Resource, Security, worse on Network. Per-component: Resource: gains 0.078 weighted; Network: loses 0.438 weighted; Security: gains 0.621 weighted.",0.07778473,-0.43817306,0.6213684,-13.898097,0.86583275,-116.84072,-13.975883,1.3040059,-117.46209,20.0,186.5,20.0,102.3125,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12457.572265625,0.011679785326123238,0.053741455078125,0.0819789320230484,0.0,21.0,0.0,707.1428833007812,0.0,7.0,7.0
4383,Envelope,MORL_vec,MORL_RDX,3,8,8,0,"Action 3 was executed; the highest-Q action (action 8) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 3 is better on Network, worse on Resource, Security. Per-component: Resource: loses 1.068 weighted; Network: gains 0.919 weighted; Security: loses 0.246 weighted.",-1.0683746,0.91934764,-0.24629517,-14.717468,1.5600375,-118.88971,-13.649094,0.64068985,-118.64341,22.0,188.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12460.51953125,0.011510304175317287,0.061431884765625,0.0819789320230484,0.0,21.0,0.0,707.0,0.0,7.0,7.0
4384,Envelope,MORL_vec,MORL_RDX,7,6,6,0,"Action 7 was executed; the highest-Q action (action 6) was not chosen (possible cause: exploration or policy not converged). Relative to the highest-Q action: action 7 is better on Security, worse on Resource, Network. Per-component: Resource: loses 0.621 weighted; Network: loses 0.372 weighted; Security: gains 0.572 weighted.",-0.6207428,-0.37196764,0.5721222,-13.864789,0.37358683,-118.85998,-13.244046,0.7455545,-119.432106,20.0,186.5,18.0,100.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9481701850891113,4.6796875,12463.46875,0.004397801123559475,0.01032257080078125,0.0819789320230484,0.0,20.85714340209961,0.0,707.0,0.0,7.0,7.0
4385,Envelope,MORL_vec,MORL_RDX,6,6,2,1,"Action 6 was executed and matches the highest-Q action (action 6). Compared to next-best action 2: better on Resource, Security, worse on Network. Per-component: Resource: gains 1.314 weighted; Network: loses 0.547 weighted; Security: gains 0.293 weighted.",1.3135308,-0.54684937,0.29331666,-12.186039,0.45531014,-118.280876,-13.49957,1.0021595,-118.57419,20.0,186.5,16.0,94.25,5.5,1.5714285373687744,6.95703125,3.244419574737549,7.5,1.0714285373687744,2.9484493732452393,4.6796875,12466.41796875,0.011502946726977825,0.053009033203125,0.0819789320230484,0.0,20.714284896850586,0.0,707.0,0.0,7.0,7.0
